Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Category,Total of cases
200501CW10234,1,1,Pedestrian,1,40,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501CW10253,1,1,Pedestrian,1,41,36 - 45 y/o,3,5,3,0,0,-1,0,-1,,
200501CW10271,1,1,Pedestrian,1,37,36 - 45 y/o,3,9,9,0,0,-1,0,2,,
200501CW10281,1,2,Pedestrian,1,45,36 - 45 y/o,3,1,2,0,0,-1,0,-1,,
200501CW10339,1,1,Pedestrian,2,41,36 - 45 y/o,3,1,3,0,0,-1,0,1,,
200501CW10387,1,1,Pedestrian,2,45,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501CW10399,1,1,Pedestrian,1,41,36 - 45 y/o,2,1,1,0,0,-1,0,-1,,
200501CW10426,1,1,Pedestrian,1,36,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501CW10519,1,1,Pedestrian,2,43,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501CW10533,1,1,Pedestrian,1,43,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501CW10674,1,1,Pedestrian,1,39,36 - 45 y/o,2,5,1,0,0,-1,0,1,,
200501CW10686,1,1,Pedestrian,1,37,36 - 45 y/o,3,5,1,0,0,-1,0,-1,,
200501CW10703,1,1,Pedestrian,1,41,36 - 45 y/o,3,5,1,0,0,-1,0,-1,,
200501CW10713,1,1,Pedestrian,1,38,36 - 45 y/o,3,1,1,0,0,-1,0,-1,,
200501CW10726,1,2,Pedestrian,1,38,36 - 45 y/o,3,5,4,0,0,-1,0,1,,
200501CW10739,1,1,Pedestrian,1,45,36 - 45 y/o,3,4,3,0,0,-1,0,1,,
200501CW10830,1,1,Pedestrian,1,38,36 - 45 y/o,3,6,9,0,0,-1,0,1,,
200501CW10855,1,1,Pedestrian,2,44,36 - 45 y/o,3,10,9,0,0,-1,0,1,,
200501CW10862,1,1,Pedestrian,2,42,36 - 45 y/o,3,7,9,0,0,-1,0,1,,
200501CW10870,1,1,Pedestrian,1,44,36 - 45 y/o,3,6,9,0,0,-1,0,1,,
200501CW10878,1,1,Pedestrian,2,41,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501CW10910,1,1,Pedestrian,2,39,36 - 45 y/o,2,5,2,0,0,-1,0,1,,
200501CW10933,1,1,Pedestrian,1,43,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501CW11023,1,1,Pedestrian,2,40,36 - 45 y/o,3,5,1,0,0,-1,0,-1,,
200501CW11085,1,1,Pedestrian,1,42,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501CW11167,1,1,Pedestrian,1,43,36 - 45 y/o,2,5,1,0,0,-1,0,1,,
200501CW11208,1,1,Pedestrian,1,42,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501CW11220,1,1,Pedestrian,2,41,36 - 45 y/o,3,1,3,0,0,-1,0,1,,
200501CW11270,1,1,Pedestrian,1,39,36 - 45 y/o,3,10,9,0,0,-1,0,1,,
200501CW11298,1,1,Pedestrian,1,42,36 - 45 y/o,3,10,9,0,0,-1,0,1,,
200501CW11313,1,1,Pedestrian,1,42,36 - 45 y/o,2,5,3,0,0,-1,0,1,,
200501CW11341,1,1,Pedestrian,2,41,36 - 45 y/o,3,10,9,0,0,-1,0,1,,
200501CW11374,1,1,Pedestrian,1,40,36 - 45 y/o,2,4,1,0,0,-1,0,-1,,
200501CW11411,1,1,Pedestrian,2,44,36 - 45 y/o,3,1,3,0,0,-1,0,3,,
200501CW11418,1,1,Pedestrian,1,38,36 - 45 y/o,3,1,3,0,0,-1,0,1,,
200501CW11419,1,1,Pedestrian,1,36,36 - 45 y/o,3,9,5,0,0,-1,0,-1,,
200501CW11454,1,1,Pedestrian,2,44,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501CW11456,1,1,Pedestrian,1,44,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501CW11500,1,1,Pedestrian,1,43,36 - 45 y/o,2,9,8,0,0,-1,0,-1,,
200501CW11507,1,1,Pedestrian,1,43,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501CW11509,1,1,Pedestrian,1,44,36 - 45 y/o,3,9,5,0,0,-1,0,-1,,
200501CW11518,1,1,Pedestrian,2,39,36 - 45 y/o,3,4,4,0,0,-1,0,1,,
200501CW11576,1,1,Pedestrian,1,39,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501CW11609,1,1,Pedestrian,1,41,36 - 45 y/o,3,9,9,0,0,-1,0,1,,
200501CW11618,1,1,Pedestrian,1,42,36 - 45 y/o,2,4,4,0,0,-1,0,3,,
200501CW11619,1,1,Pedestrian,2,43,36 - 45 y/o,3,6,9,0,0,-1,0,-1,,
200501CW11651,1,1,Pedestrian,2,44,36 - 45 y/o,3,5,3,0,0,-1,0,1,,
200501CW11672,1,1,Pedestrian,1,36,36 - 45 y/o,3,5,4,0,0,-1,0,1,,
200501CW11691,1,1,Pedestrian,2,43,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501CW11717,1,1,Pedestrian,1,37,36 - 45 y/o,3,4,1,0,0,-1,0,1,,
200501CW11752,1,1,Pedestrian,1,42,36 - 45 y/o,2,1,1,0,0,-1,0,-1,,
200501CW11766,1,1,Pedestrian,1,45,36 - 45 y/o,2,1,1,0,0,-1,0,1,,
200501CW11770,1,1,Pedestrian,1,41,36 - 45 y/o,3,4,3,0,0,-1,0,1,,
200501CW11787,1,1,Pedestrian,2,44,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501CW11796,1,1,Pedestrian,1,40,36 - 45 y/o,2,4,1,0,0,-1,0,-1,,
200501CW11798,1,1,Pedestrian,2,37,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501CW11801,1,1,Pedestrian,1,42,36 - 45 y/o,3,4,3,0,0,-1,0,1,,
200501CW11808,1,1,Pedestrian,1,43,36 - 45 y/o,2,4,1,0,0,-1,0,-1,,
200501CW11848,1,1,Pedestrian,1,42,36 - 45 y/o,3,10,9,0,0,-1,0,-1,,
200501CW11862,1,1,Pedestrian,1,45,36 - 45 y/o,3,1,3,0,0,-1,0,1,,
200501CW11921,1,1,Pedestrian,2,36,36 - 45 y/o,3,10,9,0,0,-1,0,1,,
200501CW11940,1,1,Pedestrian,1,36,36 - 45 y/o,3,10,9,0,0,-1,0,1,,
200501EK40055,1,1,Pedestrian,1,45,36 - 45 y/o,3,10,9,0,0,-1,0,-1,,
200501EO00039,1,1,Pedestrian,2,42,36 - 45 y/o,3,5,1,0,0,-1,0,-1,,
200501EO00107,1,1,Pedestrian,2,36,36 - 45 y/o,3,1,3,0,0,-1,0,1,,
200501EO00126,1,1,Pedestrian,2,45,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501EO40023,1,1,Pedestrian,1,38,36 - 45 y/o,3,5,3,0,0,-1,0,1,,
200501EO40027,1,1,Pedestrian,1,36,36 - 45 y/o,3,1,3,0,0,-1,0,-1,,
200501EO40063,1,1,Pedestrian,2,44,36 - 45 y/o,3,4,2,0,0,-1,0,1,,
200501EO40157,2,1,Pedestrian,1,40,36 - 45 y/o,2,1,3,0,0,-1,0,1,,
200501EO40255,1,1,Pedestrian,1,37,36 - 45 y/o,3,9,6,0,0,-1,0,1,,
200501EO40312,1,1,Pedestrian,1,41,36 - 45 y/o,3,4,3,0,0,-1,0,1,,
200501EO40319,1,1,Pedestrian,2,38,36 - 45 y/o,3,6,9,0,0,-1,0,1,,
200501EO40336,1,1,Pedestrian,1,37,36 - 45 y/o,2,1,1,0,0,-1,0,-1,,
200501EO40343,1,1,Pedestrian,1,39,36 - 45 y/o,3,1,9,0,0,-1,0,-1,,
200501EO40360,1,1,Pedestrian,1,43,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501EO40368,1,1,Pedestrian,1,40,36 - 45 y/o,3,10,9,0,0,-1,0,1,,
200501EO40376,2,2,Pedestrian,2,39,36 - 45 y/o,3,6,9,0,0,-1,0,1,,
200501EO40388,1,1,Pedestrian,2,40,36 - 45 y/o,3,6,9,0,0,-1,0,-1,,
200501EO40391,2,1,Pedestrian,1,40,36 - 45 y/o,2,6,9,0,0,-1,0,-1,,
200501EO40453,1,1,Pedestrian,1,40,36 - 45 y/o,3,5,3,0,0,-1,0,-1,,
200501EO40456,1,1,Pedestrian,1,40,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501EO40471,1,1,Pedestrian,1,44,36 - 45 y/o,3,1,1,0,0,-1,0,-1,,
200501EO40478,1,1,Pedestrian,1,38,36 - 45 y/o,3,5,3,0,0,-1,0,1,,
200501EO40526,1,1,Pedestrian,2,40,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501EO40529,1,1,Pedestrian,1,41,36 - 45 y/o,3,4,1,0,0,-1,0,1,,
200501EO40656,1,1,Pedestrian,1,36,36 - 45 y/o,2,10,9,0,0,-1,0,-1,,
200501EO40669,1,1,Pedestrian,2,36,36 - 45 y/o,3,4,3,0,0,-1,0,1,,
200501EO40724,1,1,Pedestrian,1,36,36 - 45 y/o,3,4,1,0,0,-1,0,-1,,
200501EO40728,1,1,Pedestrian,2,38,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501EO40753,1,1,Pedestrian,1,41,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501EO40789,1,1,Pedestrian,2,44,36 - 45 y/o,3,6,9,0,0,-1,0,1,,
200501EO40801,1,1,Pedestrian,1,45,36 - 45 y/o,3,5,1,0,0,-1,0,-1,,
200501EO40802,1,1,Pedestrian,1,38,36 - 45 y/o,3,10,9,0,0,-1,0,-1,,
200501EO40806,1,2,Pedestrian,2,44,36 - 45 y/o,3,1,1,0,0,-1,0,-1,,
200501EO40807,1,1,Pedestrian,1,44,36 - 45 y/o,3,4,2,0,0,-1,0,1,,
200501EO40810,1,2,Pedestrian,1,42,36 - 45 y/o,3,1,9,0,0,-1,0,1,,
200501EO40840,1,1,Pedestrian,1,41,36 - 45 y/o,2,1,1,0,0,-1,0,1,,
200501EO40848,1,1,Pedestrian,1,39,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501EO40849,1,1,Pedestrian,2,41,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501EO40856,1,1,Pedestrian,1,38,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501EO40894,1,1,Pedestrian,2,36,36 - 45 y/o,2,10,9,0,0,-1,0,1,,
200501EO40897,1,1,Pedestrian,1,43,36 - 45 y/o,3,1,3,0,0,-1,0,-1,,
200501EO40994,1,1,Pedestrian,2,37,36 - 45 y/o,2,1,3,0,0,-1,0,1,,
200501EO41013,1,1,Pedestrian,2,45,36 - 45 y/o,3,1,1,0,0,-1,0,-1,,
200501EO41061,1,1,Pedestrian,2,36,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501EO41130,1,1,Pedestrian,2,39,36 - 45 y/o,2,1,3,0,0,-1,0,1,,
200501EO41176,1,1,Pedestrian,2,40,36 - 45 y/o,3,5,1,0,0,-1,0,-1,,
200501EO41250,1,1,Pedestrian,2,45,36 - 45 y/o,3,1,9,0,0,-1,0,1,,
200501EO41309,1,1,Pedestrian,1,39,36 - 45 y/o,3,1,9,0,0,-1,0,1,,
200501EO41330,1,1,Pedestrian,2,40,36 - 45 y/o,3,1,4,0,0,-1,0,1,,
200501EO41332,1,1,Pedestrian,2,45,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501EO41356,1,1,Pedestrian,1,39,36 - 45 y/o,3,5,1,0,0,-1,0,3,,
200501EO41375,1,1,Pedestrian,1,40,36 - 45 y/o,3,9,9,0,0,-1,0,1,,
200501EO41378,1,1,Pedestrian,1,43,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501EO41380,1,1,Pedestrian,2,37,36 - 45 y/o,3,6,9,0,0,-1,0,1,,
200501EO41414,1,1,Pedestrian,2,42,36 - 45 y/o,2,5,4,0,0,-1,0,-1,,
200501EO41434,1,1,Pedestrian,1,38,36 - 45 y/o,3,10,3,0,0,-1,0,1,,
200501EO41443,2,1,Pedestrian,2,41,36 - 45 y/o,3,9,5,0,0,-1,0,-1,,
200501FH00005,1,1,Pedestrian,1,36,36 - 45 y/o,3,5,3,0,0,-1,0,-1,,
200501FH00019,1,1,Pedestrian,2,44,36 - 45 y/o,2,5,1,0,0,-1,0,1,,
200501FH10015,1,1,Pedestrian,1,37,36 - 45 y/o,3,5,1,0,0,-1,0,-1,,
200501FH10162,1,1,Pedestrian,1,37,36 - 45 y/o,3,6,9,0,0,-1,0,1,,
200501FH10182,1,1,Pedestrian,1,40,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501FH10191,1,1,Pedestrian,1,41,36 - 45 y/o,2,9,9,0,0,-1,0,1,,
200501FH10197,1,1,Pedestrian,1,43,36 - 45 y/o,3,6,9,0,0,-1,0,1,,
200501FH10223,1,1,Pedestrian,2,40,36 - 45 y/o,3,4,3,0,0,-1,0,1,,
200501FH10226,1,1,Pedestrian,1,38,36 - 45 y/o,3,4,3,0,0,-1,0,1,,
200501FH10229,1,1,Pedestrian,1,36,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501FH10281,1,1,Pedestrian,2,43,36 - 45 y/o,3,9,8,0,0,-1,0,1,,
200501FH10316,1,1,Pedestrian,2,37,36 - 45 y/o,3,4,1,0,0,-1,0,1,,
200501FH10346,1,1,Pedestrian,1,43,36 - 45 y/o,3,6,9,0,0,-1,0,1,,
200501FH10346,1,2,Pedestrian,1,36,36 - 45 y/o,3,6,9,0,0,-1,0,-1,,
200501FH10364,1,1,Pedestrian,1,36,36 - 45 y/o,2,4,1,0,0,-1,0,-1,,
200501FH10389,1,1,Pedestrian,1,36,36 - 45 y/o,2,5,1,0,0,-1,0,-1,,
200501FH10405,1,1,Pedestrian,1,36,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501FH10478,1,1,Pedestrian,2,37,36 - 45 y/o,2,3,1,0,0,-1,0,1,,
200501FH10518,1,2,Pedestrian,1,40,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501FH10528,1,1,Pedestrian,2,40,36 - 45 y/o,3,10,9,0,0,-1,0,2,,
200501FH10569,1,1,Pedestrian,1,45,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501FH10607,1,1,Pedestrian,2,44,36 - 45 y/o,3,1,3,0,0,-1,0,1,,
200501FH10608,1,1,Pedestrian,1,36,36 - 45 y/o,3,9,9,0,0,-1,0,1,,
200501FH10646,1,1,Pedestrian,1,43,36 - 45 y/o,2,10,9,0,0,-1,0,-1,,
200501FH10721,1,1,Pedestrian,1,37,36 - 45 y/o,3,10,9,0,0,-1,0,-1,,
200501GD10087,1,1,Pedestrian,1,40,36 - 45 y/o,2,4,3,0,0,-1,0,-1,,
200501GD10140,1,1,Pedestrian,1,37,36 - 45 y/o,2,5,1,0,0,-1,0,1,,
200501GD10165,1,1,Pedestrian,1,41,36 - 45 y/o,3,5,3,0,0,-1,0,1,,
200501GD10170,1,1,Pedestrian,1,37,36 - 45 y/o,3,6,9,0,0,-1,0,1,,
200501GD10225,1,1,Pedestrian,2,39,36 - 45 y/o,3,9,5,0,0,-1,0,-1,,
200501GD10271,1,1,Pedestrian,1,36,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501GD10391,1,1,Pedestrian,1,42,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501GD10400,1,1,Pedestrian,2,37,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501GD10466,1,1,Pedestrian,1,43,36 - 45 y/o,3,6,9,0,0,-1,0,1,,
200501GD10473,1,1,Pedestrian,1,38,36 - 45 y/o,2,7,9,0,0,-1,0,-1,,
200501GD10501,1,1,Pedestrian,2,44,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501GD10551,1,1,Pedestrian,2,41,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501GD10597,1,1,Pedestrian,1,40,36 - 45 y/o,3,6,9,0,0,-1,0,1,,
200501GD10622,1,1,Pedestrian,2,45,36 - 45 y/o,2,5,2,0,0,-1,0,1,,
200501GD10664,1,1,Pedestrian,1,43,36 - 45 y/o,3,4,2,0,0,-1,0,1,,
200501GD10690,1,1,Pedestrian,2,42,36 - 45 y/o,3,4,3,0,0,-1,0,1,,
200501GD10691,1,1,Pedestrian,1,38,36 - 45 y/o,3,4,3,0,0,-1,0,1,,
200501GD10698,1,1,Pedestrian,1,44,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501GD10783,1,1,Pedestrian,1,42,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501GD10788,1,1,Pedestrian,2,37,36 - 45 y/o,3,5,1,0,0,-1,0,-1,,
200501GD10810,1,1,Pedestrian,2,45,36 - 45 y/o,3,5,3,0,0,-1,0,1,,
200501GD10841,1,1,Pedestrian,1,39,36 - 45 y/o,3,4,2,0,0,-1,0,1,,
200501GD10877,1,1,Pedestrian,1,37,36 - 45 y/o,3,5,2,0,0,-1,0,-1,,
200501GD10919,1,1,Pedestrian,1,38,36 - 45 y/o,3,1,9,0,0,-1,0,-1,,
200501GD10937,1,1,Pedestrian,1,44,36 - 45 y/o,3,9,5,0,0,-1,0,-1,,
200501GD10977,1,1,Pedestrian,1,39,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501GD10977,1,2,Pedestrian,2,41,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501GD11017,1,1,Pedestrian,1,42,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501GD11025,1,1,Pedestrian,1,45,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501GD11041,1,1,Pedestrian,2,45,36 - 45 y/o,3,5,4,0,0,-1,0,-1,,
200501GD11076,1,1,Pedestrian,1,36,36 - 45 y/o,2,9,5,0,0,-1,0,1,,
200501GD19067,1,1,Pedestrian,1,44,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501HT20031,1,1,Pedestrian,1,44,36 - 45 y/o,3,5,3,0,0,-1,0,1,,
200501HT20074,1,1,Pedestrian,1,36,36 - 45 y/o,3,10,1,0,0,-1,0,1,,
200501HT20075,1,1,Pedestrian,1,36,36 - 45 y/o,2,6,9,0,0,-1,0,-1,,
200501HT20093,1,1,Pedestrian,1,43,36 - 45 y/o,3,8,8,0,0,-1,0,-1,,
200501HT20105,1,1,Pedestrian,1,41,36 - 45 y/o,3,9,9,0,0,-1,0,-1,,
200501HT20148,1,1,Pedestrian,1,36,36 - 45 y/o,2,5,3,0,0,-1,0,-1,,
200501HT20159,1,1,Pedestrian,2,36,36 - 45 y/o,3,5,4,0,0,-1,0,-1,,
200501HT20162,1,1,Pedestrian,2,39,36 - 45 y/o,3,4,1,0,0,-1,0,1,,
200501HT20186,1,1,Pedestrian,1,44,36 - 45 y/o,3,4,1,0,0,-1,0,1,,
200501HT20189,1,1,Pedestrian,2,41,36 - 45 y/o,3,5,1,0,0,-1,0,-1,,
200501HT20203,1,1,Pedestrian,1,44,36 - 45 y/o,3,4,1,0,0,-1,0,-1,,
200501HT20204,1,1,Pedestrian,2,38,36 - 45 y/o,3,4,1,0,0,-1,0,1,,
200501HT20258,1,1,Pedestrian,1,41,36 - 45 y/o,3,1,1,0,0,-1,0,-1,,
200501HT20263,1,1,Pedestrian,1,44,36 - 45 y/o,3,6,9,0,0,-1,0,1,,
200501HT20386,1,1,Pedestrian,1,36,36 - 45 y/o,3,9,9,0,0,-1,0,-1,,
200501HT20552,1,1,Pedestrian,1,42,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501HT20618,1,1,Pedestrian,1,41,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501HT20821,1,1,Pedestrian,1,43,36 - 45 y/o,2,5,1,0,0,-1,0,1,,
200501HT20851,1,1,Pedestrian,2,44,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501HT20876,1,1,Pedestrian,1,38,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501HT20906,1,1,Pedestrian,2,38,36 - 45 y/o,3,7,5,0,0,-1,0,1,,
200501ID60014,1,1,Pedestrian,2,44,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501ID60026,1,1,Pedestrian,1,38,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501ID60073,1,1,Pedestrian,1,45,36 - 45 y/o,3,5,9,0,0,-1,0,1,,
200501ID60105,1,1,Pedestrian,1,40,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501JC30088,1,1,Pedestrian,1,43,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501JC30135,1,1,Pedestrian,2,37,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501JC30149,1,1,Pedestrian,1,45,36 - 45 y/o,3,5,1,0,0,-1,0,-1,,
200501JC30215,1,1,Pedestrian,2,36,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501JC30231,1,1,Pedestrian,2,37,36 - 45 y/o,3,5,1,0,0,-1,0,-1,,
200501JC30252,1,1,Pedestrian,2,37,36 - 45 y/o,3,1,3,0,0,-1,0,1,,
200501JC30268,1,1,Pedestrian,1,42,36 - 45 y/o,3,9,5,0,0,-1,0,-1,,
200501JC30286,1,1,Pedestrian,2,38,36 - 45 y/o,2,1,1,0,0,-1,0,1,,
200501JC30311,1,1,Pedestrian,1,38,36 - 45 y/o,2,5,1,0,0,-1,0,-1,,
200501JC30421,1,1,Pedestrian,1,40,36 - 45 y/o,3,6,9,0,0,-1,0,1,,
200501JC30541,1,1,Pedestrian,1,37,36 - 45 y/o,3,5,1,0,0,-1,0,-1,,
200501JC30554,1,1,Pedestrian,1,44,36 - 45 y/o,3,8,5,0,0,-1,0,1,,
200501JC30598,1,1,Pedestrian,2,39,36 - 45 y/o,3,4,2,0,0,-1,0,1,,
200501JC30657,1,1,Pedestrian,2,37,36 - 45 y/o,2,6,9,0,0,-1,0,1,,
200501JC30754,1,1,Pedestrian,2,44,36 - 45 y/o,3,9,5,0,0,-1,0,1,,
200501JC30792,1,1,Pedestrian,2,42,36 - 45 y/o,3,5,4,0,0,-1,0,1,,
200501JC30806,1,1,Pedestrian,1,41,36 - 45 y/o,3,9,6,0,0,-1,0,1,,
200501JC30868,1,1,Pedestrian,2,41,36 - 45 y/o,2,10,9,0,0,-1,0,1,,
200501JC30871,1,1,Pedestrian,1,38,36 - 45 y/o,3,1,1,0,0,-1,0,1,,
200501JI40021,1,1,Pedestrian,2,40,36 - 45 y/o,3,10,9,0,0,-1,0,-1,,
200501JI40085,1,1,Pedestrian,1,36,36 - 45 y/o,3,5,3,0,0,-1,0,-1,,
200501JI40095,1,1,Pedestrian,1,44,36 - 45 y/o,3,10,9,0,0,-1,0,1,,
200501JI40172,1,1,Pedestrian,1,39,36 - 45 y/o,3,5,3,0,0,-1,0,1,,
200501JI40288,1,1,Pedestrian,1,41,36 - 45 y/o,3,5,1,0,0,-1,0,1,,
200501BS70731,1,1,Pedestrian,2,46,46 - 55 y/o,2,4,2,0,0,-1,0,-1,,
200501BS70765,1,1,Pedestrian,1,52,46 - 55 y/o,3,4,1,0,0,-1,0,1,,
200501CP00018,1,1,Pedestrian,1,53,46 - 55 y/o,2,8,9,0,0,-1,0,1,,
200501CP00073,1,1,Pedestrian,2,53,46 - 55 y/o,3,1,1,0,0,-1,0,-1,,
200501CP00107,1,2,Pedestrian,1,48,46 - 55 y/o,2,1,4,0,0,-1,0,-1,,
200501CP00127,1,1,Pedestrian,1,50,46 - 55 y/o,2,4,3,0,0,-1,0,1,,
200501CP00175,1,1,Pedestrian,1,47,46 - 55 y/o,3,4,1,0,0,-1,0,1,,
200501CP00225,1,1,Pedestrian,2,46,46 - 55 y/o,3,5,1,0,0,-1,0,1,,
200501CP00255,1,1,Pedestrian,2,48,46 - 55 y/o,3,9,9,0,0,-1,0,1,,
200501CP00272,1,1,Pedestrian,2,51,46 - 55 y/o,3,6,9,0,0,-1,0,1,,
200501CW10047,1,1,Pedestrian,1,51,46 - 55 y/o,3,1,1,0,0,-1,0,-1,,
200501CW10050,1,1,Pedestrian,1,55,46 - 55 y/o,3,5,9,0,0,-1,0,-1,,
200501CW10063,1,1,Pedestrian,1,49,46 - 55 y/o,3,5,3,0,0,-1,0,-1,,
200501CW10091,1,1,Pedestrian,1,47,46 - 55 y/o,3,9,5,0,0,-1,0,3,,
200501CW10136,1,1,Pedestrian,2,54,46 - 55 y/o,2,5,1,0,0,-1,0,-1,,
200501CW10182,1,1,Pedestrian,1,49,46 - 55 y/o,3,5,1,0,0,-1,0,1,,
200501CW10203,1,1,Pedestrian,1,50,46 - 55 y/o,3,1,2,0,0,-1,0,1,,
200501CW10223,1,1,Pedestrian,1,53,46 - 55 y/o,3,4,1,0,0,-1,0,1,,
200501CW10240,1,1,Pedestrian,1,48,46 - 55 y/o,3,4,1,0,0,-1,0,-1,,
200501CW10279,1,1,Pedestrian,2,52,46 - 55 y/o,3,1,2,0,0,-1,0,1,,
200501CW10376,1,1,Pedestrian,1,48,46 - 55 y/o,3,1,3,0,0,-1,0,1,,
200501CW10379,2,1,Pedestrian,1,53,46 - 55 y/o,2,9,5,0,0,-1,0,-1,,
200501CW10414,1,2,Pedestrian,1,47,46 - 55 y/o,2,8,5,0,0,-1,0,-1,,
200501CW10418,1,1,Pedestrian,1,53,46 - 55 y/o,3,5,1,0,0,-1,0,1,,
200501CW10505,1,1,Pedestrian,2,51,46 - 55 y/o,2,1,1,0,0,-1,0,2,,
200501CW10524,1,1,Pedestrian,2,46,46 - 55 y/o,3,5,1,0,0,-1,0,-1,,
200501CW10539,1,1,Pedestrian,2,52,46 - 55 y/o,3,5,2,0,0,-1,0,-1,,
200501CW10554,1,1,Pedestrian,1,54,46 - 55 y/o,3,9,5,0,0,-1,0,-1,,
200501CW10563,1,1,Pedestrian,2,54,46 - 55 y/o,2,1,1,0,0,-1,0,1,,
200501CW10569,1,1,Pedestrian,1,55,46 - 55 y/o,3,9,8,0,0,-1,0,-1,,
200501CW10581,1,1,Pedestrian,2,50,46 - 55 y/o,2,1,2,0,0,-1,0,-1,,
200501CW10585,1,1,Pedestrian,1,50,46 - 55 y/o,3,5,1,0,0,-1,0,-1,,
200501CW10600,1,1,Pedestrian,1,49,46 - 55 y/o,3,4,1,0,0,-1,0,1,,
200501CW10709,1,1,Pedestrian,1,51,46 - 55 y/o,3,1,1,0,0,-1,0,1,,
200501CW10724,1,1,Pedestrian,1,53,46 - 55 y/o,3,5,3,0,0,-1,0,-1,,
200501CW10725,1,1,Pedestrian,2,55,46 - 55 y/o,3,4,1,0,0,-1,0,-1,,
200501CW10755,1,1,Pedestrian,1,48,46 - 55 y/o,2,4,1,0,0,-1,0,1,,
200501CW10764,1,1,Pedestrian,2,54,46 - 55 y/o,3,5,1,0,0,-1,0,1,,
200501CW10773,1,1,Pedestrian,1,52,46 - 55 y/o,3,4,1,0,0,-1,0,1,,
200501CW10804,1,1,Pedestrian,2,53,46 - 55 y/o,3,1,1,0,0,-1,0,1,,
200501CW10814,1,1,Pedestrian,2,50,46 - 55 y/o,2,1,3,0,0,-1,0,-1,,
200501CW10838,1,1,Pedestrian,1,47,46 - 55 y/o,3,1,1,0,0,-1,0,1,,
200501CW10958,1,1,Pedestrian,2,52,46 - 55 y/o,3,1,3,0,0,-1,0,1,,
200501CW11011,1,1,Pedestrian,1,52,46 - 55 y/o,3,1,2,0,0,-1,0,1,,
